,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,property1_key,property1_value,result2_key,result2_value
106,20UPBBB0000137,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
107,20UPBBB0000138,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
108,20UPBBB0000139,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
109,20UPBBB0000140,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
110,20UPBBB0000141,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
111,20UPBBB0000142,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
112,20UPBBB0000143,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
113,20UPBBB0000144,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
114,20UPBBB0000145,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
115,20UPBBB0000146,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
116,20UPBBB0000147,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
117,20UPBBB0000148,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
118,20UPBBB0000149,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
119,20UPBBB0000150,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
120,20UPBBB0000151,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
121,20UPBBB0000152,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
122,20UPBBB0000153,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
123,20UPBBB0000154,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
124,20UPBBB0000155,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,21/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
125,20UPBBB0000156,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
126,20UPBBB0000157,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
127,20UPBBB0000158,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
128,20UPBBB0000159,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
129,20UPBBB0000160,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
130,20UPBBB0000161,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
131,20UPBBB0000162,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
132,20UPBBB0000163,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
133,20UPBBB0000164,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
134,20UPBBB0000165,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
135,20UPBBB0000166,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
136,20UPBBB0000167,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
137,20UPBBB0000168,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
138,20UPBBB0000169,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
139,20UPBBB0000170,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
140,20UPBBB0000171,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
141,20UPBBB0000172,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
142,20UPBBB0000173,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
143,20UPBBB0000174,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,False,False,Pass/No_Pass,False,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
144,20UPBBB0000175,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
145,20UPBBB0000176,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
146,20UPBBB0000177,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
147,20UPBBB0000178,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
148,20UPBBB0000179,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
149,20UPBBB0000180,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
150,20UPBBB0000181,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
151,20UPBBB0000182,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
152,20UPBBB0000183,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
153,20UPBBB0000184,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
154,20UPBBB0000185,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
155,20UPBBB0000186,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
156,20UPBBB0000187,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
157,20UPBBB0000188,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
158,20UPBBB0000189,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
159,20UPBBB0000190,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
160,20UPBBB0000191,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
161,20UPBBB0000192,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
162,20UPBBB0000193,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
163,20UPBBB0000194,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
164,20UPBBB0000195,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
165,20UPBBB0000196,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
166,20UPBBB0000197,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
167,20UPBBB0000198,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
168,20UPBBB0000199,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
169,20UPBBB0000200,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
170,20UPBBB0000201,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
171,20UPBBB0000202,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
172,20UPBBB0000203,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
173,20UPBBB0000204,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
174,20UPBBB0000205,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,22/12/2023,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
175,20UPBBB0000206,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
176,20UPBBB0000207,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
177,20UPBBB0000208,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
178,20UPBBB0000209,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
179,20UPBBB0000210,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
180,20UPBBB0000211,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,False,False,Pass/No_Pass,False,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
181,20UPBBB0000212,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
182,20UPBBB0000213,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
183,20UPBBB0000214,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
184,20UPBBB0000215,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
185,20UPBBB0000216,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
186,20UPBBB0000217,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
187,20UPBBB0000218,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
188,20UPBBB0000219,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
189,20UPBBB0000220,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
190,20UPBBB0000221,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
191,20UPBBB0000222,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
192,20UPBBB0000223,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
193,20UPBBB0000224,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
194,20UPBBB0000225,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
195,20UPBBB0000226,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
196,20UPBBB0000227,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
197,20UPBBB0000228,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
198,20UPBBB0000229,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
199,20UPBBB0000230,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
200,20UPBBB0000231,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
201,20UPBBB0000232,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
202,20UPBBB0000233,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
203,20UPBBB0000234,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
204,20UPBBB0000235,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
205,20UPBBB0000236,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
206,20UPBBB0000237,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
207,20UPBBB0000238,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
208,20UPBBB0000239,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
209,20UPBBB0000240,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
210,20UPBBB0000241,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
211,20UPBBB0000242,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Dimensional_Control,04/01/2024,1.0,True,False,Pass/No_Pass,True,Machine_Name,HEXAGON Global Performance 09.15.08 /  Leitz_LSPX1H_T,Metrology_Report,Dummy
