,component,componentType,stage,testType,date,runNumber,passed,problems,result1_key,result1_value,result2_key,result2_value
451,20UPBBB0002857,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
452,20UPBBB0002858,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
453,20UPBBB0002859,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
454,20UPBBB0002860,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
455,20UPBBB0002861,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
456,20UPBBB0002862,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
457,20UPBBB0002863,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
458,20UPBBB0002864,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
459,20UPBBB0002865,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
460,20UPBBB0002866,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
461,20UPBBB0002867,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
462,20UPBBB0002868,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
463,20UPBBB0002869,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
464,20UPBBB0002870,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
465,20UPBBB0002871,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
466,20UPBBB0002872,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
467,20UPBBB0002873,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
468,20UPBBB0002874,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
469,20UPBBB0002875,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
470,20UPBBB0002876,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
471,20UPBBB0002877,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
472,20UPBBB0002878,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
473,20UPBBB0002879,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
474,20UPBBB0002880,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
475,20UPBBB0002881,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
476,20UPBBB0002882,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.774,Estimated_Ni_Mass,0
477,20UPBBB0002883,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
478,20UPBBB0002884,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
479,20UPBBB0002885,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
480,20UPBBB0002886,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
481,20UPBBB0002887,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
482,20UPBBB0002888,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
483,20UPBBB0002889,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.776,Estimated_Ni_Mass,0
484,20UPBBB0002890,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
485,20UPBBB0002891,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
486,20UPBBB0002892,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.775,Estimated_Ni_Mass,0
487,20UPBBB0002893,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
488,20UPBBB0002894,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
489,20UPBBB0002895,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
490,20UPBBB0002896,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
491,20UPBBB0002897,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
492,20UPBBB0002898,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
493,20UPBBB0002899,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
494,20UPBBB0002900,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
495,20UPBBB0002901,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
496,20UPBBB0002902,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
497,20UPBBB0002903,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
498,20UPBBB0002904,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
499,20UPBBB0002905,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.768,Estimated_Ni_Mass,0
500,20UPBBB0002906,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
501,20UPBBB0002907,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.772,Estimated_Ni_Mass,0
502,20UPBBB0002908,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
503,20UPBBB0002909,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.771,Estimated_Ni_Mass,0
504,20UPBBB0002910,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
505,20UPBBB0002911,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.773,Estimated_Ni_Mass,0
506,20UPBBB0002912,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.769,Estimated_Ni_Mass,0
507,20UPBBB0002913,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
508,20UPBBB0002914,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
509,20UPBBB0002915,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,27/06/2022,1.0,True,False,Base_Block_Mass,0.770,Estimated_Ni_Mass,0
510,20UPBBB0002916,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,01/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
511,20UPBBB0002917,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,02/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
512,20UPBBB0002918,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,03/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
513,20UPBBB0002919,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,04/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
514,20UPBBB0002920,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,05/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
515,20UPBBB0002921,OB_BASE_BLOCK,QC_BEFORE_NI_COATING,Mass_Control,06/01/1900,1.0,True,False,Base_Block_Mass,0,Estimated_Ni_Mass,0
